url,parent_url,postcodes,cc_url,content
https://www.gov.uk/government/organisations/department-for-international-trade,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00000.warc.wet.gz,"department for international trade - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
organisations
department for international trade
department for
international trade
department for international trade was replaced by department for business and trade
the department for international trade (dit) and the department for business, energy and industrial strategy (beis) have merged to form the department for business and trade (dbt).
documents
services
import goods into the uk: step by step
export goods from the uk: step by step
see all services
guidance and regulation
tariffs on goods imported into the uk
4 april 2023
guidance
trade sanctions, arms embargoes, and other trade restrictions
29 october 2021
guidance
see all guidance and regulation
news and communications
government calls on business expertise to boost trade with turkey
2 november 2023
press release
new insurance scheme to facilitate uk business supporting ukraine
31 october 2023
press release
see all news and communications
research and statistics
strategic export controls: licensing statistics, 2020
16 january 2024
official statistics
strategic export controls: licensing statistics, 2021
16 january 2024
official statistics
see all research and statistics
policy papers and consultations
trade with south korea: call for input
21 november 2023
consultation outcome
dbt’s monitoring and evaluation strategy
17 november 2023
policy paper
see all policy papers and consultations
transparency and freedom of information releases
dit gender pay gap report and data 2022 to 2023
8 december 2023
transparency data
dit: spending over £500 for 2023
9 november 2023
transparency data
see all transparency and freedom of information releases
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/uk-space-agency,www.gov.uk,['SN2 1SZ'],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00161.warc.wet.gz,"uk space agency - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
organisations
uk space agency
apply for funding
space-related educational resources
space skills and careers resources
launchuk and licensing
featured
science and technology projects wanted for potential uk mission with axiom space
20 february 2024 — press release
up to £15 million commercial funding could be made available for british science and technology to fly to space, should the proposed mission with axiom space proceed, the uk space agency announced today.
uk space agency project captures images of satellite returning to earth
16 february 2024 — news story
images from space showing the european remote sensing satellite (ers-2) as it makes its return to earth, have been released today by the uk space agency.
new funding supports uk role in global exploration to the moon, mars and venus
14 february 2024 — press release
uk scientists and engineers will play a role in major global missions to the moon, mars and venus, thanks to new funding from the uk space agency for work towards international space science and exploration projects.
satellites could become more sustainable, thanks to new uk space agency funding
9 february 2024 — press release
the uk space agency has announced funding for work which aims to prolong the life of satellites, as part of efforts to ensure space remains sustainable for future generations.
microcarb co2 monitoring satellite ready for launch
2 february 2024 — press release
the first european space mission designed to monitor carbon fluxes on earth by precisely measuring carbon dioxide in the atmosphere has completed assembly and qualification in the uk.
water on the moon: international prize launches for purifying lunar water
17 january 2024 — press release
the joint uk-canada £1.2 million aqualunar challenge is launching to support development of water-purifying technologies for the moon.
latest from the uk space agency
apply for funding: space-related r&d, innovation and education
20 february 2024
guidance
science and technology projects wanted for potential uk mission with axiom space
20 february 2024
press release
uk space agency-axiom space astronaut mission projects 2024/2025
20 february 2024
guidance
see all latest documents
subscriptions
get emails
what we do
we boost uk prosperity, understand the universe, and protect our planet and outer space.
uk space agency is an executive agency, sponsored by the department for science, innovation and technology.
read more about what we do
follow us
the following links open in a new tab
follow on uk space agency on twitter (opens in new tab)
follow on uk space agency on facebook (opens in new tab)
follow on spacegovuk on youtube (opens in new tab)
follow on spacegovuk on flickr (opens in new tab)
follow on uk space agency on linkedin (opens in new tab)
follow on @spacegovuk on instagram (opens in new tab)
follow on uk space agency blog (opens in new tab)
follow on logos and communications toolkits (opens in new tab)
documents
services
announcement of opportunity: uk space agency national space technology programme (nstp) - technology for space science call
call for applications: uk national delegate support for the esa artes programme
see all services
guidance and regulation
space skills and careers resources
5 february 2024
guidance
apply for funding: space-related r&d, innovation and education
20 february 2024
guidance
see all guidance and regulation
news and communications
science and technology projects wanted for potential uk mission with axiom space
20 february 2024
press release
uk space agency project captures images of satellite returning to earth
16 february 2024
news story
see all news and communications
research and statistics
report: the economic impact on the uk of a disruption to gnss
18 october 2023
research and analysis
space-based pnt technical concepts
18 october 2023
research and analysis
see all research and statistics
policy papers and consultations
consultation on orbital liabilities, insurance, charging and space sustainability
11 december 2023
closed consultation
space sector skills survey 2023
13 september 2023
impact assessment
see all policy papers and consultations
transparency and freedom of information releases
uk space agency spending report: december 2023
16 february 2024
transparency data
uk space agency spending report: november 2023
16 february 2024
transparency data
see all transparency and freedom of information releases
our management
dr paul bate
chief executive, uk space agency
annelies look
deputy ceo for programme delivery (job share)
chris white-horne
deputy ceo for programme delivery (job share)
claire barcham
corporate services director
matthew archer
missions and capabilities director – launch
professor anu ojha obe
director of championing space
harshbir sangha mbe frsa
missions and capabilities director - earth observation and low-earth orbit assets
chloe sowter
director of people
craig brown
investment director
julie black
missions and capabilities director – discovery and sustainability
contact the uk space agency
contact
uk space agency
polaris house
north star avenue
swindon
wiltshire
sn2 1sz
united kingdom
contact: contact
make an foi request
read about the freedom of information (foi) act and how to make a request.
check our previous releases to see if we’ve already answered your question.
make a new request by contacting us using the details below.
freedom of information requests
uk space agency
polaris house
north star avenue
swindon
wiltshire
sn2 1sz
united kingdom
email
correspondence@ukspaceagency.gov.uk
corporate information
accessible documents policy
research at uk space agency
complaints procedure
media enquiries
our governance
jobs and contracts
working for uk space agency
jobs
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/public-health-england,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00166.warc.wet.gz,"public health england - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
organisations
public health england
public health
england
public health england was replaced by uk health security agency and office for health improvement and disparities
documents
services
sickle cell and thalassaemia screening: family origin questionnaire
gastrointestinal disease notification questionnaire
see all services
guidance and regulation
bowel cancer screening: programme overview
17 march 2021
guidance
urinary tract infection: diagnostic tools for primary care
19 october 2020
guidance
see all guidance and regulation
news and communications
diabetic eye screening: invitation and result letter templates
2 october 2023
correspondence
you are not alone: help is at hand for anyone bereaved by suicide
29 december 2022
press release
see all news and communications
research and statistics
sacn vitamin d and health report
11 december 2023
independent report
opiate and crack cocaine use: prevalence estimates by local area
24 october 2023
research and analysis
see all research and statistics
policy papers and consultations
conflict, stability and security fund: overseas territories annual review summaries 2020 to 2021
22 may 2023
policy paper
conflict, stability and security fund: programme summaries for the overseas territories 2021 to 2022
19 may 2023
policy paper
see all policy papers and consultations
transparency and freedom of information releases
phe spend over £25,000: november 2019
24 february 2023
transparency data
phe annual report and accounts: 2020 to 2021
1 february 2022
corporate report
see all transparency and freedom of information releases
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/uk-trade-investment/about/about-our-services,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00199.warc.wet.gz,"about our services - uk trade & investment - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
about our services
uk trade & investment was replaced by department for international trade in july 2016.
uk trade
& investment
contents
export services for uk businesses
investment services for non-uk businesses
international buyers of uk goods and services
uk trade and investment (ukti) helps businesses export and grow into global markets. we also help overseas companies locate and grow in the uk.
our services are provided in over 100 markets throughout the world. they are delivered by:
over 1,200 staff outside the uk
around 500 staff in our london and glasgow headquarters
around 400 staff based in the english regions
we are passionate about what we do. that’s why we constantly review our services in light of customer feedback and the impact they offer, which means they’ll vary from time to time.
if you have a comment or complaint about our services, please let us know.
export services for uk businesses
every month we publish hundreds of new export opportunities from around the world. you can also search for ukti events, trade fairs, missions and webinars.
we provide access to a regional network of international trade specialists across the uk which:
help businesses acquire the skills, contacts and confidence to start exporting or to break into new markets
work closely with our global network of ukti advisers, to ensure uk businesses are given the best advice about exporting to their chosen destinations
we also offer programmes for:
high value opportunities, to help businesses win large projects overseas
e-exporting, to help retailers and brands to sell their products online
tradeshow access, providing grants to eligible businesses so they can attend overseas events
overseas market introductions, offering tailored research from our network of overseas experts
bidding for international aid agency projects
other support for exporters
you can find sources of support for exporters from exporting is great. first time exporters may be interested to:
draw up an export plan using open to export, a free advice service for exporters
find out about ways to finance exporting from uk export finance
investment services for non-uk businesses
read more about the help ukti can give to businesses considering setting-up in the uk
our global team of ukti staff based in british embassies, high commissions or consulates help overseas companies to locate or invest in the uk. this international network:
identifies market opportunities in the uk and europe
provides advice on setting up in the uk (covering tax, employment, marketing, visas)
identifies ideal events and networking opportunities with british suppliers
we also provides specialist help for entrepreneurs, and ongoing support to help companies grow their business after setting up in the uk.
other support for uk investors
we provide access to a network of local support for uk inward investors who can help companies set up in the uk.
enquiries for overseas companies looking to set up in the uk
email enquiries@ukti-invest.com
contact form https://www.contactus....
telephone: +44 (0)207 000 9012
overseas companies can contact the investment services team for information about setting up in the uk including the help that is available.
international buyers of uk goods and services
we connect overseas businesses with the right uk partners and suppliers through meet-the-buyer events, networking receptions, and product launches.
we also match uk businesses about partnership opportunities through our free matching service.
contents
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/department-for-international-trade-defence-and-security-organisation,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00231.warc.wet.gz,"department for international trade defence & security organisation - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
organisations
department for international trade defence & security organisation
part of department for international trade
department for international trade defence & security organisation was replaced by uk defence and security exports
we helped the uk defence and security industries to export.
documents
guidance and regulation
navigating nato procurement
19 october 2017
guidance
defence and security export market briefing: usa
16 september 2015
guidance
see all guidance and regulation
news and communications
security and policing 2020
9 march 2020
news story
dsei 2019: countries, territories and organisations invited by dit dso to attend
23 september 2019
news story
see all news and communications
research and statistics
defence and security exports for 2017
14 march 2019
official statistics
see all research and statistics
policy papers and consultations
uk cyber security: the role of insurance
23 march 2015
policy paper
increasing our security exports: a new government approach
8 july 2014
policy paper
see all policy papers and consultations
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/animal-health-and-veterinary-laboratories-agency,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00241.warc.wet.gz,"animal health and veterinary laboratories agency - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
organisations
animal health and veterinary laboratories agency
animal health and veterinary laboratories agency is now called animal and plant health agency
documents
services
bring your pet to great britain: step by step
see all services
news and communications
second year of badger culls in somerset and gloucestershire underway to combat bovine tb
9 september 2014
news story
new regulations controlling trade in some shark and ray species
3 september 2014
news story
see all news and communications
research and statistics
african swine fever in wild boar in lithuania
27 january 2014
research and analysis
african swine fever in wild boar in ukraine
8 january 2014
research and analysis
see all research and statistics
policy papers and consultations
proposed revision of fees for statutory services delivered by the animal health and veterinary laboratories agency (ahvla)
22 may 2013
consultation outcome
see all policy papers and consultations
transparency and freedom of information releases
apha regulatory and compliance policy
20 september 2018
corporate report
ahvla / apha veterinary and technical strategy
1 october 2014
corporate report
see all transparency and freedom of information releases
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
https://www.gov.uk/government/organisations/department-for-international-trade/about/about-our-services,www.gov.uk,[],https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-10/segments/1707947473347.0/wet/CC-MAIN-20240220211055-20240221001055-00300.warc.wet.gz,"[withdrawn] about our services - department for international trade - gov.uk
cookies on gov.uk
we use some essential cookies to make this website work.
we’d like to set additional cookies to understand how you use gov.uk, remember your settings and improve government services.
we also use cookies set by other sites to help us deliver content from their services.
you have accepted additional cookies. you can change your cookie settings at any time.
you have rejected additional cookies. you can change your cookie settings at any time.
accept additional cookies
reject additional cookies
view cookies
hide this message
skip to main content
gov.uk
navigation menu
menu
menu
search gov.uk ×
search gov.uk
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
departments, agencies and public bodies
news
news stories, speeches, letters and notices
guidance and regulation
detailed guidance, regulations and rules
research and statistics
reports, analysis and official statistics
policy papers and consultations
consultations and strategy
transparency
data, freedom of information releases and corporate reports
search
search gov.uk
search
popular on gov.uk
get support with the cost of living
find out about the energy bills support scheme
find a job
universal credit account: sign in
check your national insurance record
check mot history of a vehicle
home
business and industry
trade and investment
about our services
the department for international trade (dit) helps businesses export and grow into global markets. we also help overseas companies locate and grow in the uk.
this information page was withdrawn on 11 may 2023
the department for international trade (dit) was replaced by the department for business and trade (dbt). this page is no longer current.
department for
international trade
contents
helping businesses sell overseas
doing business with integrity
getting local market help to sell overseas
helping overseas business locate in the uk
helping uk businesses expand into overseas markets
connecting overseas buyers with uk businesses
great.gov.uk is the government’s single destination for information on uk trade, investment, tourism and education.
our services are provided in over 100 markets throughout the world. we are passionate about what we do. that’s why we constantly review our services in light of customer feedback and the impact they offer, which means they’ll vary from time to time.
if you have a comment or complaint about our services, please let us know.
helping businesses sell overseas
great.gov.uk has tailored support and advice for businesses on how to start exporting or increase the amount of goods and services they sell overseas.
you can:
read guidance for new, occasional and frequent exporters
find out about services offered by great partners
use the selling online overseas tool to find the best marketplaces to showcase your products online - you can take advantage of special deals negotiated by the government for uk businesses and find out more about the government’s digital exporting programme
apply for overseas export opportunities for your products or services
create a business profile, which will allow you to promote your products and services to international buyers
you can also:
search for events, trade fairs, missions and webinars relevant to your sector or overseas markets
see upcoming dit international ministerial visits
apply for a trade show access grant to attend an overseas event
read our country export guides to selling overseas
contact a trade adviser in your area
ask the export support team a question
if you’re a uk business selling goods or services to europe, you can contact the uk government export support team for support.
export finance
the uk government’s credit agency, uk export finance (ukef) helps companies in the uk to:
win export contracts by providing attractive financing terms to their buyers
fulfil orders by supporting working capital loans
get paid by insuring against buyer default
find out more about ukef’s services and products.
new business enquiries
email customer.service@ukexportfinance.gov.uk
doing business with integrity
doing business with integrity means conducting business responsibly, honestly and abiding by ethical principles. you need to consider how your business will deal with unethical practices in your operations and supply chain, such as:
bribery and corruption
human rights
labour rights
modern slavery
gender inequality
conducting business with integrity means you can:
mitigate the risk of criminal activity and reputational or financial damage
reassure business partners and clients of your trustworthiness
outperform companies that are more susceptible to corruption
help the uk maintain its status as a global leader in the fight against corruption
you can operate with integrity by:
complying with legislation, such as the uk bribery act and the uk modern slavery act
having a robust corporate governance framework to prevent bribery and corruption
identifying trustworthy partners abroad, which will enhance trust in your company
being aware of potential modern slavery and other human rights abuses in operations and supply chains, and taking action to eliminate them
you can read more information about doing business with integrity on great.gov.uk.
getting local market help to sell overseas
dit has trade specialists who can help you commission services from local experts overseas. this includes:
country and sector advice
local market research
support during overseas visits
identification of possible business partners
preparation for exhibitions and events
contact a trade adviser in your region who can give you more information.
find out about your current local market service
if you have an existing overseas market introduction service (omis) account and want to talk about something you have already commissioned, use your account details to sign in.
helping overseas business locate in the uk
great.gov.uk brings together information about investing in the uk. it promotes our country as the natural choice for overseas investment. it includes:
reasons why an overseas business should invest in the uk
sector-specific information about the uk economy, including advanced manufacturing, aerospace, automotive, creative industries, energy, financial and professional services, food and drink, life sciences, retail and technology
a way for overseas businesses to contact dit staff in their country
initially the information will be for investors from brazil, germany, india, japan, spain and the usa. we will be adding more countries and sectors during 2017.
we also provide access to support for uk inward investors who can help companies set up in the uk, usually via our worldwide network of embassies and consulates.
helping uk businesses expand into overseas markets
through our network of overseas posts and uk-based trade advisers, dit can provide support for uk companies wishing to expand into overseas markets, including:
information on the main forms of overseas investment
reasons why uk businesses may consider expanding into overseas markets
information on overseas investment opportunities for your products or services
connecting overseas buyers with uk businesses
our find a supplier service allows international buyers to connect with uk businesses. uk buyers looking to be listed on this service can create a business profile.
we link international businesses with the right uk partners and suppliers through meet-the-buyer events, networking receptions, and product launches.
contents
is this page useful?
maybe
yes this page is useful
no this page is not useful
thank you for your feedback
report a problem with this page
help us improve gov.uk
don’t include personal or financial information like your national insurance number or credit card details.
this field is for robots only. please leave blank
what were you doing?
what went wrong?
send
cancel
help us improve gov.uk
to help us improve gov.uk, we’d like to know more about your visit today. we’ll send you a link to a feedback form. it will take only 2 minutes to fill in. don’t worry we won’t send you spam or share your email address with anyone.
email address
send me the survey
cancel
services and information
benefits
births, death, marriages and care
business and self-employed
childcare and parenting
citizenship and living in the uk
crime, justice and the law
disabled people
driving and transport
education and learning
employing people
environment and countryside
housing and local services
money and tax
passports, travel and living abroad
visas and immigration
working, jobs and pensions
government activity
departments
news
guidance and regulation
research and statistics
policy papers and consultations
transparency
how government works
get involved
support links
help
privacy
cookies
accessibility statement
contact
terms and conditions
rhestr o wasanaethau cymraeg
government digital service
all content is available under the open government licence v3.0, except where otherwise stated
© crown copyright
"
